行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
廊坊市本级,廊坊横空电子科技有限公司,廊坊经济技术开发区纬五道南侧、廊坊横空电子科技有限公司用地东侧,0.321641,科研用地,协议出让,50,科技交流和推广服务业,25.95,廊坊横空电子科技有限公司,1.202.50,2019年11月7日,2021年1月6日,2023年1月6日,
廊坊市本级,廊坊市远创房地产开发有限公司,常甫路以东，辛庄道以北，支路十二以南，支路二东侧,0.495051,零售商业用地,拍卖出让,40,房地产业,3240,廊坊市远创房地产开发有限公司,0.002.50,2019年11月7日,2021年2月7日,2023年8月7日,
廊坊市本级,廊坊市远创房地产开发有限公司,常甫路以东，辛庄道以北，支路十二路以南，支路二东侧,0.576351,城镇住宅用地,拍卖出让,70,房地产业,4090,廊坊市远创房地产开发有限公司,1.302.20,2019年11月7日,2021年2月7日,2023年8月7日,
安次区,青云企业孵化器（廊坊）有限公司,河北廊坊高新技术产业开发区龙襄道以南，凤翼路以东,0.734049,工业用地,拍卖出让,50,其它,580,青云企业孵化器（廊坊）有限公司,1.002.00,2019年11月6日,2020年5月6日,2022年5月6日,
安次区,凯安（廊坊）仓储服务有限公司,河北廊坊高新技术产业开发区晨兴道以北，凤林路以东,12.903767,仓储用地,拍卖出让,50,仓储业,10280,凯安（廊坊）仓储服务有限公司,1.202.50,2019年11月6日,2020年5月6日,2022年5月6日,
安次区,廊坊市安鼎新材料科技有限公司,河北廊坊高新技术产业开发区龙襄道以南，凤翼路以东,0.784597,工业用地,拍卖出让,50,其它,630,廊坊市安鼎新材料科技有限公司,1.002.00,2019年11月6日,2020年5月6日,2022年5月6日,
大城县,代征用地、绿地,大城县县域内,1.1566,城镇村道路用地,划拨,,国家机构,,大城县国有资产运营有限公司,,2019年11月5日,,,
固安县,京津冀（固安）城市建设房地产开发有限公司项目用地,东湾高速连接线东侧、固东新线南侧,26.65445,其他商服用地,拍卖出让,40,房地产业,55777,京津冀（固安）城市建设房地产开发有限公司,0.003.00,2019年11月5日,2021年1月5日,2023年1月4日,
霸州市,新建霸州市政务服务大厅项目,106国道西侧,0.5734,机关团体用地,划拨,,国家机构,0,霸州市行政审批局,0.002.80,2019年11月4日,2021年2月2日,2023年2月1日,
安次区,廊坊市殡仪馆迁建工程项目,安次区码头镇京台高速北侧、第三南通道东侧,5.336301,殡葬用地,划拨,,公共设施管理业,0,廊坊市民政局,0.310.31,2019年11月1日,2020年11月29日,2022年2月28日,
安次区,廊坊市宏昌佳泰房地产开发有限公司,龙河园区富甲路以南、富康道以北、龙盘路以西、云淡道以东,4.928115,城镇住宅用地,拍卖出让,70,房地产业,30400,廊坊市宏昌佳泰房地产开发有限公司,1.302.20,2019年10月31日,2020年11月30日,2023年11月29日,
安次区,廊坊市宏昌佳泰房地产开发有限公司,龙河园区富星道以南、富甲路以北、龙盘路以西、云淡道以东,6.107805,城镇住宅用地,拍卖出让,70,房地产业,37650,廊坊市宏昌佳泰房地产开发有限公司,1.302.20,2019年10月31日,2020年11月30日,2023年11月29日,
大城县,**年产10万立方米酚醛泡沫保温板项目**,金地工业园区,0.183304,工业用地,拍卖出让,50,砖瓦、石材及其他建筑材料制造,50,廊坊三朋保温材料有限公司,0.601.20,2019年10月29日,,,
大城县,**年产2万吨防辐射超细玻璃棉项目**,娘娘庄村,0.072043,工业用地,拍卖出让,50,建筑装饰业,20,河北国美新型建材有限公司,0.601.20,2019年10月29日,,,
大城县,大城县黄得务康凡车把厂年产一万根摩托车把项目,黄得务村,0.01224,工业用地,拍卖出让,50,交通运输设备制造业,4,大城县黄得务康凡车把厂,0.601.20,2019年10月29日,,,
大城县,**年产600件（套）红木家具项目**,叶庄子,0.049074,工业用地,拍卖出让,50,家具制造业,14,廊坊吉庆阁红木家具有限公司,0.601.20,2019年10月29日,,,
大城县,年加工静电喷涂铁圈70万个项目,黄得务村,0.038074,工业用地,拍卖出让,50,金属制品业,13,大城县黄得务昌瑞三轮车配件厂,0.601.20,2019年10月29日,,,
大城县,**年加工2000万个镀件项目**,东阜村,0.16,工业用地,拍卖出让,工业用地50年; 农村道路0年;,金属制品业,40,大城县众兴金属表面处理有限公司,0.601.20,2019年10月29日,,,
大城县,大城县梦池门窗有限公司年产80万件铝合金门窗项目,东阜村,2.061046,工业用地,拍卖出让,50,金属制品业,690,大城县梦池门窗有限公司,0.601.20,2019年10月29日,2021年4月29日,2023年4月28日,
大城县,大城县黄得务永军铁件加工厂年产5000套摩托车方向柱项目,黄得务村,0.01906,工业用地,拍卖出让,50,金属制品业,6.5,大城县黄得务永军铁件加工厂,0.601.20,2019年10月29日,,,
大城县,**年产50件（套）红木家具项目**,小李庄村,0.067126,工业用地,拍卖出让,50,家具制造业,21,大城县林羽轩红木家具有限公司,0.601.20,2019年10月29日,2021年4月29日,2023年4月28日,
大城县,机械设备生产加工项目,娘娘庄村,0.0666,工业用地,拍卖出让,50,建筑装饰业,18,河北万来机械设备有限公司,0.601.20,2019年10月29日,,,
大城县,**年产10000套摩托车装具项目**,黄得务村,0.223273,工业用地,拍卖出让,50,摩托车制造,74,大城县黄得务春艳摩托车装具厂,0.601.20,2019年10月29日,2021年4月29日,2023年4月28日,
大城县,大城县付庄学松三轮车配件厂年产1万件三轮车配件项目,大城县新能源车产业园（付庄）,0.043986,工业用地,拍卖出让,50,交通运输设备制造业,15,大城县付庄学松三轮车配件厂,0.801.20,2019年10月29日,,,
大城县,**年加工2000万个镀件项目**,东阜村,0.10671,工业用地,拍卖出让,50,金属制品业,36,大城县众兴金属表面处理有限公司,0.601.20,2019年10月29日,,,
香河县,商业用地,安平南环路南侧，正阳路西侧,3.311788,其他商服用地,拍卖出让,40,批发业,10013,联星建材商贸（香河）有限公司,1.504.00,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,新华大街北侧，规划W3路东侧,0.749323,其他商服用地,拍卖出让,40,零售业,2061,辰强汽配市场服务（香河）有限公司,3,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,医疗卫生用地,大香线东侧，蒋南路南侧,2.466783,医疗卫生用地,拍卖出让,50,房地产业,2335,香河县城镇房地产综合开发有限公司,1.8,2019年10月28日,2020年10月28日,2022年10月27日,
香河县,商业用地,新华大街北侧，规划W3路西侧,0.694921,其他商服用地,拍卖出让,40,零售业,1511,辰强汽配市场服务（香河）有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,新华大街北侧，规划W3路东侧,0.625264,其他商服用地,拍卖出让,40,零售业,1363,辰强汽配市场服务（香河）有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，南环路北侧,0.430647,其他商服用地,拍卖出让,40,房地产业,951,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧,0.077798,其他商服用地,拍卖出让,40,房地产业,173,香河县城镇房地产综合开发有限公司,1.301.50,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，南环路南侧,1.725004,其他商服用地,拍卖出让,40,房地产业,3806,香河县城镇房地产综合开发有限公司,1.301.50,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,居住用地,新开大街南侧，规划W1路东侧,3.364851,城镇住宅用地,拍卖出让,70,房地产业,17125,香河盈东房地产开发有限公司,1.201.50,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,居住用地,新开大街南侧，规划W1路东侧,4.854923,城镇住宅用地,拍卖出让,70,房地产业,24710,香河盈东房地产开发有限公司,1.501.80,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，南环路北侧,0.033112,其他商服用地,拍卖出让,40,房地产业,74,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，民康街南侧,0.118079,其他商服用地,拍卖出让,40,房地产业,261,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，民康街两侧,0.032066,其他商服用地,拍卖出让,40,房地产业,71,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,居住用地,秀水街北侧，规划w1路东侧,1.902023,城镇住宅用地,拍卖出让,70,房地产业,9688,香河盈东房地产开发有限公司,1.501.80,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧,0.064748,其他商服用地,拍卖出让,40,房地产业,143,香河县城镇房地产综合开发有限公司,1.301.50,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，民康街南侧,0.355177,其他商服用地,拍卖出让,40,房地产业,784,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧,0.136495,其他商服用地,拍卖出让,40,房地产业,302,香河县城镇房地产综合开发有限公司,1.301.50,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,居住用地,绣水街北侧，规划W1路东侧,4.684443,城镇住宅用地,拍卖出让,70,房地产业,23840,香河盈东房地产开发有限公司,1.501.80,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，民康街北侧,0.396709,其他商服用地,拍卖出让,40,房地产业,874,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
香河县,商业用地,安平103国道西侧，南环路北侧,0.88164,其他商服用地,拍卖出让,40,房地产业,1945,香河中商房地产开发有限公司,1.5,2019年10月28日,2020年10月28日,2023年10月27日,
固安县,廊坊传祥物联网技术有限公司项目用地,繁盛大街南侧、伟世大道西侧,17.946305,工业用地,拍卖出让,50,信息传输、计算机服务和软件业,11998,廊坊传祥物联网技术有限公司,1.201.80,2019年10月24日,2020年12月23日,2022年12月22日,
固安县,固安县宏贤达电子商务有限公司项目用地,盛大大街南侧、伟世大道西侧,5.944097,工业用地,拍卖出让,50,信息传输、计算机服务和软件业,3955,固安县宏贤达电子商务有限公司,1.202.00,2019年10月24日,2020年12月23日,2022年12月22日,
香河县,居住用地,京哈高速公路南侧，百家湾排干西侧,5.0312,城镇住宅用地,拍卖出让,70,房地产业,26715,香河荣信房地产开发有限公司,1.301.80,2019年10月22日,2020年10月22日,2023年10月21日,
香河县,公共设施营业网点用地,刘宋镇卫生院南侧，香宋路西侧,0.159801,公用设施用地,拍卖出让,40,公共设施管理业,155.2,国网冀北电力有限公司香河县供电分公司,0.001.00,2019年10月22日,2020年10月22日,2022年10月21日,
香河县,工业用地,纬三路南侧，多维钢构东侧,0.2,工业用地,拍卖出让,50,农业,157.3,香河中龙天骠农业科技有限公司,1.202.00,2019年10月22日,2020年10月22日,2022年10月21日,
香河县,工业用地,纬三路南侧，多维钢构东侧,0.200059,工业用地,拍卖出让,50,农业,157.3,香河中龙天骠农业科技有限公司,1.202.00,2019年10月22日,2020年10月22日,2022年10月21日,
香河县,工业用地,规划s2路南侧，规划E4路东侧,3.414323,工业用地,挂牌出让,50,家具制造业,2652.6,香河汝文名达家具有限公司,1.201.30,2019年10月22日,2020年10月22日,2022年10月21日,
三河市,精工园街公园与绿地,泃阳镇北陈庄村东南,0.046801,公园与绿地,划拨,,其它,0,河北三河经济开发区管理委员会,,2019年10月16日,,,
三河市,精工园街公园与绿地,泃阳镇北陈庄村东南,0.165608,公园与绿地,划拨,,其它,0,河北三河经济开发区管理委员会,,2019年10月16日,,,
三河市,精工园街公园与绿地,泃阳镇北陈庄村东南,0.527589,公园与绿地,划拨,,其它,0,河北三河经济开发区管理委员会,,2019年10月16日,,,
三河市,精工园街公园与绿地,泃阳镇北陈庄村东南,0.064564,公园与绿地,划拨,,其它,0,河北三河经济开发区管理委员会,,2019年10月16日,,,
霸州市,新建霸州市新绿源加油站项目,城区办北关村，迎宾东道南侧,0.236,零售商业用地,挂牌出让,40,零售业,610,霸州市新绿源加油站,0.001.20,2019年10月15日,2021年1月13日,2023年1月12日,
大城县,大城县和通门窗有限公司年产2000套铝合金门窗项目,贾庄村,1.387406,工业用地,拍卖出让,50,金属制品业,525,大城县和通门窗有限公司,0.601.20,2019年10月14日,2021年3月29日,2023年3月28日,
大城县,廊坊市万利新能源科技有限公司年产10万套电动车配件项目,康各庄村,0.301722,工业用地,拍卖出让,50,交通运输设备制造业,92,廊坊万利新能源科技有限公司,0.601.20,2019年10月14日,2021年3月29日,2023年3月28日,
大城县,年产2万吨聚乙烯夹克管项目,大城县赵家务村,0.213902,工业用地,拍卖出让,工业用地50年; 公路用地0年;,塑料制品业,57,廊坊万福保温材料有限公司,0.601.20,2019年10月14日,2021年3月29日,2023年3月28日,
