行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
 合肥市本级,  文浍苑,  合肥市瑶海区文忠路以东、浍水路以南,14.104071,  经济适用住房用地,  划拨,  ,  其他金融服务,0,  合肥鑫城国有资产经营有限公司,  1.391.39,2015年9月26日,2015年12月25日,2017年3月25日,
 合肥市本级,  空港启动区及水源保护区安置点工程,  合肥经济开发区紫荆路以西，紫薇路以东,14.53649,  经济适用住房用地,  划拨,  ,  房屋和土木工程业,0,  合肥经开建设投资有限公司,  1.961.96,2015年9月26日,2015年12月25日,2017年12月25日,
 合肥市本级,  金阳路（迎宾路-启航路）,  合肥市经济开发区金阳路（迎宾路-启航路）段,0.919358,  街巷用地,  划拨,  ,  房屋和土木工程业,0,  合肥经开建设投资有限公司,  0.000.00,2015年9月26日,2015年12月25日,2016年12月25日,
 合肥市本级,  天水苑,  合肥市新站区文忠路以东，天水路以南,4.663133,  经济适用住房用地,  划拨,  ,  其他金融服务,0,  合肥鑫城国有资产经营有限公司,  1.381.38,2015年9月26日,2015年12月25日,2016年9月25日,
 合肥市本级,  安徽中医药大学少荃湖新校区,  合肥市新站区磨店社区前江路与相山路交口,14.793995,  科教用地,  划拨,  ,  教育业,0,  安徽中医药大学,  1.202.00,2015年9月26日,2015年12月25日,2017年3月25日,
 肥西县,  花园安置点,  花岗镇,4.5743,  经济适用住房用地,  划拨,  ,  居民服务业,0,  肥西县城乡建设投资有限公司,  1.000.00,2015年9月23日,2015年10月29日,2016年10月27日,
 肥西县,  二十埠小学,  桃花工业园,0.732355,  科教用地,  划拨,  ,  教育业,0,  肥西县桃花工业园中心学校,  0.001.00,2015年9月23日,2015年9月30日,2016年9月29日,
 肥西县,  桃花派出所暨责任区刑警二队业务用房,  桃花镇,0.61337,  公共设施用地,  划拨,  ,  国家机构,0,  肥西县公安局,  0.001.00,2015年9月23日,2015年10月29日,2016年10月29日,
 肥西县,  运动场,  紫蓬镇,2.011261,  科教用地,  划拨,  ,  教育业,0,  肥西县紫蓬镇人民政府,  0.001.00,2015年9月23日,2015年10月29日,2016年10月28日,
 肥西县,  方兴大道国有建设,  桃花镇,51.1861,  公路用地,  划拨,  ,  房地产业,0,  肥西县城乡建设投资有限公司,  0.001.00,2015年9月23日,2015年10月29日,2016年10月29日,
 合肥市本级,  望江西路（方兴大道以东160米-方兴大道）,  合肥市高新区,0.908423,  街巷用地,  划拨,  ,  房地产业,0,  合肥高新城创建设投资有限公司,  0.000.00,2015年9月18日,2015年12月17日,2016年12月17日,
 合肥市本级,  王咀湖生态湿地建设工程,  合肥市高新区,6.5591,  公园与绿地,  划拨,  ,  房地产业,0,  合肥高新城创建设投资有限公司,  0.000.00,2015年9月18日,2015年12月17日,2016年12月17日,
 合肥市本级,  三星阳光（合肥）储能电池有限公司,   合肥高新区长宁大道与铭传路交口东北角（KN4-1）地块,5.000255,  工业用地,  挂牌出让,50,  其它,1920.0979,  三星阳光（合肥）储能电池有限公司?,  1.200.00,2015年9月18日,2015年12月18日,2016年12月17日,
 合肥市本级,  阳光三星（合肥）储能电源有限公司,  合肥高新区长宁大道与铭传路交口东北角（KN4-2）地块,5.00021,  工业用地,  挂牌出让,50,  其它,1920.0806,  阳光三星（合肥）储能电源有限公司?,  1.200.00,2015年9月18日,2015年12月18日,2016年12月17日,
 合肥市本级,  石莲南路、铭传路、彩虹路、燕子河路、柏堰弯路、望江西路,  合肥市高新区,22.768419,  街巷用地,  划拨,  ,  房地产业,0,  合肥高新城创建设投资有限公司,  0.000.00,2015年9月18日,2015年12月17日,2017年12月17日,
 合肥市本级,  鸡鸣山路、湖光西路、磨子潭路,  合肥市高新区,10.798651,  街巷用地,  划拨,  ,  房地产业,0,  合肥高新城创建设投资有限公司,  0.000.00,2015年9月18日,2015年12月17日,2017年6月17日,
 合肥市本级,  安徽瑞泰置业有限公司,  合肥市新站区淮海大道以北、东淝河路以西,13.3623,  其他商服用地,  拍卖出让,40,  房地产业,100417.414,  安徽瑞泰置业有限公司?,  0.003.00,2015年9月17日,2016年1月16日,2018年7月16日,
 合肥市本级,  临涣路,  合肥市新站区西起梦溪路、东至大众路,2.136688,  街巷用地,  划拨,  ,  房地产业,0,  合肥鑫城国有资产经营有限公司,  1.001.00,2015年9月15日,2015年12月14日,2016年12月14日,
 合肥市本级,  国家水专项合肥滨湖试验基地,  合肥市滨湖新区,0.247814,  科教用地,  划拨,  ,  房地产业,0,  合肥市滨湖新区建设投资有限公司,  1.000.00,2015年9月15日,2015年12月14日,2016年12月14日,
 肥西县,  安徽欧迈特数字技术有限责任公司,  桃花工业园,2.642686,  工业用地,  挂牌出让,50,  计算机服务业,1014.7914,  安徽欧迈特数字技术有限责任公司?,  1.000.00,2015年9月15日,2015年12月12日,2016年12月11日,
 合肥市本级,  榆林桥畔二期复建点,  合肥市包河区经济开发区,4.461129,  经济适用住房用地,  划拨,  ,  国家机构,0,  合肥市包河经开区管委会,  2.742.74,2015年9月15日,2015年12月14日,2017年3月14日,
 肥西县,  肥西协合风力发电有限公司,  铭传乡,0.633333,  公共设施用地,  挂牌出让,50,  专业技术服务业,332.4998,  肥西协合风力发电有限公司?,  0.001.00,2015年9月15日,2015年12月12日,2016年12月11日,
 合肥市本级,  沪上人家复建点,  合肥市包河区包河经开区,11.027455,  经济适用住房用地,  划拨,  ,  国家机构,0,  合肥市包河经开区委员会,  2.732.73,2015年9月15日,2015年12月14日,2017年12月14日,
 肥西县,  合肥肥西皖安汽保设备有限公司,  三河镇,2.8588,  工业用地,  挂牌出让,50,  通用设备制造业,523.1604,  合肥肥西皖安汽保设备有限公司?,  1.000.00,2015年9月14日,2015年12月12日,2016年12月11日,
 合肥市本级,  贵州路（云谷路-成都路）,  合肥市滨湖新区,1.274914,  街巷用地,  划拨,  ,  房地产业,0,  合肥市滨湖新区建设投资有限公司,  0.000.00,2015年9月14日,2015年12月14日,2016年12月14日,
 合肥市本级,  省政法干警招录定向培养学生教学基地及监狱劳教（戒毒）集中备勤基地,  合肥市蜀山区高塘路南未管所围墙以东,2.661292,  监教场所用地,  划拨,  ,  国家机构,  ,  安徽省司法厅,  ,2015年9月9日,2015年12月8日,2016年12月8日,
 合肥市本级,  明皇家园安置点二期,  合肥市瑶海区丰乐亭路以南、罗岗路以东,0.97768,  经济适用住房用地,  划拨,  ,  国家机构,0,  合肥龙岗综合经济开发区管委会,  1.001.00,2015年9月9日,2015年12月8日,2016年12月8日,
 肥西县,  防汛物资储备仓库及管理单位办公设施,  花岗镇,0.247152,  公共设施用地,  划拨,  ,  公共设施管理业,0,  肥西县四合圩提管理所,  0.001.00,2015年9月6日,2015年10月20日,2016年10月19日,
 肥西县,  肥西产城融合示范区(含棚户区改造),  花岗镇,18.18,  经济适用住房用地,  划拨,  ,  居民服务业,0,  肥西县城乡建设投资有限公司,  1.000.00,2015年9月6日,2015年10月20日,2016年10月19日,
 肥西县,  花岗镇街道安置点棚户区改造,  花岗镇,13.752033,  经济适用住房用地,  划拨,  ,  其他服务业,0,  肥西县城乡建设投资有限公司,  1.000.00,2015年9月6日,2015年10月26日,2016年10月26日,
 肥西县,  青阳村便民服务中心,  花岗镇,0.291515,  公共设施用地,  划拨,  ,  国家机构,0,  肥西县花岗镇人民政府,  0.001.00,2015年9月6日,2015年10月17日,2016年10月16日,
 合肥市本级,  联合利华（中国）有限公司,  合肥经济技术开发区云谷路南、莲花路东,12.22239,  工业用地,  挂牌出让,50,  化学原料及化学制品制造业,4693.3978,  联合利华（中国）有限公司?,  1.200.00,2015年9月2日,2015年12月2日,2017年6月2日,
 合肥市本级,  刘青安,  合肥市庐阳区城隍庙入口商场1楼6号,0.003077,  其他商服用地,  协议出让,40,  商务服务业,35.454,  刘青安?,  1.000.00,2015年9月2日,2016年1月19日,2016年10月19日,
 肥西县,  合肥联东金鸿投资有限公司,  新港南区,9.234234,  工业用地,  挂牌出让,50,  其他服务业,1689.8648,  合肥联东金鸿投资有限公司?,  1.000.00,2015年9月1日,2015年11月26日,2017年5月25日,
 合肥市本级,  张生圩排涝泵站改扩建工程,  合肥市包河区繁华大道北、巢湖南路东,1.5055,  公共设施用地,  划拨,  ,  城市公共交通业,0,  合肥市建设投资控股（集团）有限公司,  0.000.00,2015年8月31日,2015年11月30日,2016年11月30日,
 合肥市本级,  十五里河上游治理工程,  合肥市包河区312国道-天鹅湖段干流河道,4.8938,  水工建筑用地,  划拨,  ,  国家机构,0,  合肥市水务局,  0.000.00,2015年8月31日,2015年11月30日,2016年11月30日,
 肥西县,  合肥唯真电机有限公司,  新港南区,6.666407,  工业用地,  挂牌出让,50,  专用设备制造业,1219.9525,  合肥唯真电机有限公司?,  1.000.00,2015年8月28日,2015年11月26日,2017年5月25日,
 合肥市本级,  安徽高科技市场拓展有限公司,  合肥市包河区南园新村37号606,0.001046,  其他普通商品住房用地,  协议出让,70,  商务服务业,6.3597,  安徽高科技市场拓展有限公司?,  ,2015年8月27日,2015年8月27日,2015年8月27日,
 肥东县,  安徽斌峰控股集团有限公司,  店埠镇店中路与站南路交口东北角,5.2498,  其他普通商品住房用地,  挂牌出让,70,  房地产业,17324.34,  安徽斌峰控股集团有限公司?,  1.002.20,2015年8月26日,2015年12月26日,2017年12月26日,
 肥东县,  恒大地产集团有限公司、安徽艺和资产管理有限公司,  东城新市镇日出路与北张路交口东北角,9.022,  其他商服用地,  挂牌出让,  其他普通商品住房用地70年; 其他商服用地40年;,  房地产业,26972.91,  合肥粤恒置业有限公司?,  1.002.50,2015年8月26日,2015年12月26日,2017年12月26日,
 肥西县,  合肥丰辉投资管理有限公司,   桃花镇翡翠路与天海路交口东北侧,1.30654,  其他商服用地,  挂牌出让,40,  商务服务业,2940,  合肥丰辉投资管理有限公司?,  0.006.00,2015年8月25日,2015年12月25日,2016年12月24日,
 肥东县,  肥东县粮食投资控股有限公司三官分站,  马湖乡三官村,2.04199,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,253.6151,  肥东县粮食投资控股有限公司?,  0.180.18,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司陈集分站,  陈集镇陈集村,1.82254,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,226.3595,  肥东县粮食投资控股有限公司?,  0.190.19,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司路口分站,  梁园镇路口村,1.06606,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,145.837,  肥东县粮食投资控股有限公司?,  0.340.34,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司白龙分站,  白龙镇白龙居委会,1.21332,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,155.0623,  肥东县粮食投资控股有限公司?,  0.290.29,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司富旺分站,  八斗镇富旺村,1.3568,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,186.4243,  肥东县粮食投资控股有限公司?,  0.230.23,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司城北分站,  牌坊民族乡大兴村,0.4092,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,50.8226,  肥东县粮食投资控股有限公司?,  0.230.23,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司王城分站,  八斗镇王城集村,1.550788,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,192.6079,  肥东县粮食投资控股有限公司?,  0.280.28,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司石塘分站,  石塘镇石塘居委会,2.88265,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,359.7547,  肥东县粮食投资控股有限公司?,  0.430.43,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司赵集分站,  响导乡赵集村,1.07057,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,132.9648,  肥东县粮食投资控股有限公司?,  0.420.42,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司八斗合蚌路东侧门市部,  八斗镇合蚌路东侧,0.0984,  批发零售用地,  协议出让,40,  农、林、牧、渔服务业,38.9664,  肥东县粮食投资控股有限公司?,  0.660.66,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司王铁分站,  石塘镇王铁村,1.90618,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,236.7476,  肥东县粮食投资控股有限公司?,  0.130.13,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司梁园分站,  梁园镇梁园居委会,4.69459,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,647.8534,  肥东县粮食投资控股有限公司?,  0.430.43,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司定光分站,  店埠镇定光居委会,0.669,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,108.378,  肥东县粮食投资控股有限公司?,  0.140.14,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司双庙分站,  白龙镇双庙村,1.3509,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,167.7818,  肥东县粮食投资控股有限公司?,  0.380.38,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司肖凤分站,  白龙镇肖凤村,1.0268,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,127.5286,  肥东县粮食投资控股有限公司?,  0.230.23,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司杨塘分站,  古城镇杨塘居委会,3.22641,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,400.7201,  肥东县粮食投资控股有限公司?,  0.240.24,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司南张分站,  白龙镇南张村,0.3891,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,49.727,  肥东县粮食投资控股有限公司?,  0.410.41,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司高亮分站,  包公镇高亮村,1.42758,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,177.3055,  肥东县粮食投资控股有限公司?,  0.260.26,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司长乐分站,  撮镇镇长乐居委会,1.1169,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,160.8336,  肥东县粮食投资控股有限公司?,  0.360.36,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司高塘分站,  牌坊民族乡高塘村,1.04052,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,129.2326,  肥东县粮食投资控股有限公司?,  0.030.03,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司六家畈分站,  长临河镇宝塔村,1.4206,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,204.5664,  肥东县粮食投资控股有限公司?,  0.210.21,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司马湖分站,  马湖乡马湖村,1.74931,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,217.2643,  肥东县粮食投资控股有限公司?,  0.180.18,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司马集分站,  石塘镇马集村,0.78181,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,97.1008,  肥东县粮食投资控股有限公司?,  0.290.29,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司阚集分站,  包公镇阚集村,0.60418,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,75.0392,  肥东县粮食投资控股有限公司?,  0.340.34,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司西山驿分站,  店埠镇西山驿居委会,0.9583,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,155.2446,  肥东县粮食投资控股有限公司?,  0.280.28,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司护城分站,  梁园镇护城村,1.429,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,194.6298,  肥东县粮食投资控股有限公司?,  0.420.42,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司响导分站,  响导乡响导村,1.3687,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,184.7745,  肥东县粮食投资控股有限公司?,  0.120.12,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司山王分站,  桥头集镇山王村,0.6879,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,99.0576,  肥东县粮食投资控股有限公司?,  0.320.32,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司黄栗分站,  杨店乡黄栗村,1.5212,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,194.4094,  肥东县粮食投资控股有限公司?,  0.320.32,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司八斗合蚌路西门市部,  八斗镇加油站西侧,0.1774,  批发零售用地,  协议出让,40,  农、林、牧、渔服务业,52.0492,  肥东县粮食投资控股有限公司?,  0.880.88,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司黄疃分站,  张集乡黄疃村,1.312,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,162.9504,  肥东县粮食投资控股有限公司?,  0.130.13,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司白龙粮食加工厂,  白龙镇白龙居委会,0.846775,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,108.2179,  肥东县粮食投资控股有限公司?,  0.350.35,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司桥头集分站,  桥头集镇西岗村,3.19693,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,460.3579,  肥东县粮食投资控股有限公司?,  0.190.19,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司肖圩分站,  陈集镇肖圩村,1.518611,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,188.6115,  肥东县粮食投资控股有限公司?,  0.210.21,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司元疃分站,  元疃镇元疃居委会,1.76193,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,238.9177,  肥东县粮食投资控股有限公司?,  0.450.45,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司王集分站,  包公镇王集村,1.09045,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,135.4339,  肥东县粮食投资控股有限公司?,  0.250.25,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司新河分站,  梁园镇新河村,0.52431,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,65.1193,  肥东县粮食投资控股有限公司?,  0.370.37,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司龙岗分站,  瑶海区龙岗管委会大彭社区,1.2706,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,292.7462,  肥东县粮食投资控股有限公司?,  0.230.23,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司路集分站,  元疃镇路集村,0.9412,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,116.897,  肥东县粮食投资控股有限公司?,  0.660.66,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司费集分站,  白龙镇许小村,0.9876,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,122.6599,  肥东县粮食投资控股有限公司?,  0.380.38,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司古城2分站,  古城镇全和街,0.58882,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,73.1314,  肥东县粮食投资控股有限公司?,  0.240.24,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司乌龙分站,  梁园镇乌龙村,1.09596,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,136.1182,  肥东县粮食投资控股有限公司?,  0.210.21,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司长临分站,  长临河镇,2.15199,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,311.1778,  肥东县粮食投资控股有限公司?,  0.410.41,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司双枣分站,  梁园镇双枣村,0.74338,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,92.3278,  肥东县粮食投资控股有限公司?,  0.230.23,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司撮镇分站,  撮镇镇冯城街南,8.301,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,1220.247,  肥东县粮食投资控股有限公司?,  0.480.48,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司八斗粮食加工厂,  八斗镇八斗居委会,0.9686,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,123.7871,  肥东县粮食投资控股有限公司?,  0.320.32,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司复兴分站,  桥头集镇复兴居委会,1.8274,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,263.1456,  肥东县粮食投资控股有限公司?,  0.150.15,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司花张分站,  八斗镇花张村,1.3386,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,166.2541,  肥东县粮食投资控股有限公司?,  0.270.27,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司八斗分站,  八斗镇八斗居委会,1.2835,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,164.0313,  肥东县粮食投资控股有限公司?,  0.330.33,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司草庙分站,  牌坊民族乡草庙村,0.8041,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,99.8692,  肥东县粮食投资控股有限公司?,  0.380.38,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司龙山分站,  古城镇刘兴村,1.22418,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,152.0432,  肥东县粮食投资控股有限公司?,  0.280.28,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司龙城分站,  石塘镇龙城村,0.63654,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,79.0583,  肥东县粮食投资控股有限公司?,  0.320.32,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司古城1分站,  古城镇光明巷,2.05006,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,258.3076,  肥东县粮食投资控股有限公司?,  0.350.35,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司永安分站,  众兴乡永安村,0.0253,  经济适用住房用地,  协议出让,70,  农、林、牧、渔服务业,6.1631,  肥东县粮食投资控股有限公司?,  0.220.22,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司青龙分站,  白龙镇龙厂村,1.6094,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,199.8875,  肥东县粮食投资控股有限公司?,  0.220.22,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司张集分站,  张集乡张集村,1.73275,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,215.2076,  肥东县粮食投资控股有限公司?,  0.260.26,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司刘桥分站,  张集乡陈兴村,1.91983,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,238.4429,  肥东县粮食投资控股有限公司?,  0.130.13,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司永安分站,  众兴乡永安村,0.65579,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,81.4491,  肥东县粮食投资控股有限公司?,  0.320.32,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司杨店分站,  杨店乡杨店村,1.3567,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,173.3863,  肥东县粮食投资控股有限公司?,  0.290.29,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司解集分站,  包公镇青春村,1.17764,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,146.2629,  肥东县粮食投资控股有限公司?,  0.210.21,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司文集分站,  包公镇万安村,0.77135,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,95.8017,  肥东县粮食投资控股有限公司?,  0.260.26,2015年8月25日,1900年1月1日,1900年1月1日,
 肥东县,  肥东县粮食投资控股有限公司众兴分站,  众兴乡滁河村,1.0476,  仓储用地,  协议出让,50,  农、林、牧、渔服务业,130.1119,  肥东县粮食投资控股有限公司?,  0.330.33,2015年8月25日,1900年1月1日,1900年1月1日,
 合肥市本级,  武云支路（武汉路-云谷路）,  合肥市滨湖新区,0.44515,  街巷用地,  划拨,  ,  房地产业,0,  合肥市滨湖新区建设投资有限公司,  0.000.00,2015年8月21日,2015年11月20日,2016年11月20日,
 合肥市本级,  安徽省行政事业单位资产管理中心,  合肥市庐阳区濉溪新村11幢,0.00693,  其他普通商品住房用地,  协议出让,70,  国家机构,38.3264,  安徽省行政事业单位资产管理中心?,  1.000.00,2015年8月21日,2015年8月21日,2015年8月21日,
 合肥市本级,  秋浦河路（东二环路-北京路）,  合肥市包河区淝河镇,1.8839,  街巷用地,  划拨,  ,  国家机构,0,  合肥市包河区住房和城乡建设局,  0.000.00,2015年8月21日,2015年11月20日,2016年11月20日,
 合肥市本级,  安徽省立医院老年医学康复中心,  合肥市滨湖新区,10.8085,  医卫慈善用地,  划拨,  ,  卫生,0,  安徽省立医院,  3.203.20,2015年8月21日,2015年11月20日,2017年11月20日,
 合肥市本级,  安徽新城工贸有限公司,  合肥市庐阳区徽州大道457-481号,0.002653,  其他商服用地,  协议出让,40,  租赁业,58.74,  安徽新城工贸有限公司?,  1.000.00,2015年8月21日,2015年11月28日,2015年11月28日,
 合肥市本级,  中菜市公共停车场,  合肥市庐阳区,0.086948,  公共设施用地,  划拨,  ,  公共设施管理业,0,  合肥城建投资控股有限公司,  0.000.00,2015年8月21日,2015年11月20日,2016年11月20日,
 合肥市本级,  安徽省行政事业单位资产管理中心,  合肥市庐阳区阜南西路238号,0.003569,  其他普通商品住房用地,  协议出让,70,  国家机构,23.0593,  安徽省行政事业单位资产管理中心?,  0.000.00,2015年8月20日,  ,  ,
 合肥市本级,  陶发灿,  合肥市庐阳区城隍庙二期北楼2号,0.000958,  其他商服用地,  协议出让,40,  商务服务业,12.5226,  陶发灿?,  1.000.00,2015年8月20日,2016年1月19日,2016年10月19日,
