行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
黄山区,浩昕汽车配件A-21地块五,安徽黄山太平经济开发区,1.243757,工业用地,挂牌出让,50,制造业,120,黄山浩昕汽车配件有限责任公司,1.000.00,2019年1月6日,2019年10月5日,2021年10月5日,
祁门县,住宅,祁门县灯塔原经济协作公司,0.292651,其他普通商品住房用地,挂牌出让,70,房地产业,264,祁门县祁山房地产开发有限责任公司,1.002.00,2019年1月3日,2019年12月30日,2020年12月30日,
祁门县,工业,小路口镇晨光村上塘坑,1.0687,工业用地,挂牌出让,50,农副食品加工业,497,黄山市巨龙生物能源科技有限公司,1,2019年1月3日,2019年12月30日,2021年6月30日,
黄山区,瀚为电子A-21地块四,安徽黄山太平经济开发区,1.088573,工业用地,挂牌出让,50,制造业,105,黄山瀚为电子有限公司,1.000.00,2019年1月3日,2019年10月2日,2021年10月2日,
黄山区,飞黄精密齿轮刀具A-21地块二,安徽黄山太平经济开发区,0.993614,工业用地,挂牌出让,50,制造业,96,黄山飞黄精密齿轮刀具制造有限公司,1.000.00,2019年1月2日,2019年10月1日,2021年10月1日,
黄山区,神农大A-29地块一,安徽黄山太平经济开发区,1.546205,工业用地,挂牌出让,50,制造业,149,黄山神农大健康产品有限公司,1.000.00,2019年1月2日,2019年10月1日,2021年10月1日,
徽州区,徽州人家西侧地块,徽州区徽州人家西侧,4.0365,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年;,房地产业,8173.9125,黄山君岳房地产开发有限公司,1.501.75,2019年1月2日,2020年8月1日,2023年8月1日,
黄山区,谢畅工艺品A-21地块三,安徽黄山太平经济开发区,1.006573,工业用地,挂牌出让,50,制造业,97,黄山谢畅工艺品有限公司,1.200.00,2019年1月2日,2019年10月1日,2021年10月1日,
徽州区,古典家具,徽州区安徽新安江酒业北侧,1.6948,工业用地,挂牌出让,50,家具制造业,244.0512,胡锦华,1.000.00,2018年12月29日,2020年7月28日,2023年7月28日,
徽州区,文峰学校,徽州区内环路与龙井三路交叉口北侧,0.4258,科教用地,挂牌出让,50,教育业,146.901,黄山文峰教育发展有限公司,0.001.65,2018年12月29日,2020年7月28日,2023年7月28日,
徽州区,文峰学校,徽州区内环路与龙井三路交叉口北侧,0.0216,科教用地,挂牌出让,50,教育业,7.452,黄山文峰教育发展有限公司,0.001.65,2018年12月29日,2020年7月28日,2023年7月28日,
徽州区,文峰学校,徽州区内环路与龙井三路交叉口北侧,0.138,科教用地,挂牌出让,50,教育业,47.61,黄山文峰教育发展有限公司,0.001.65,2018年12月29日,2020年7月28日,2023年7月28日,
黄山区,G530启黄段改建工程项目,太平湖镇,0.35875,公路用地,划拨,,国家机构,0,黄山区交通运输局,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,黄荆路,甘棠镇,2.271476,公路用地,划拨,,水利、环境和公共设施管理业,0,黄山聚光浦溪河生态治理服务有限公司,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,G530焦村集镇外环段改建工程项目,黄山区焦村镇,7.440002,公路用地,划拨,,国家机构,0,黄山区交通运输局,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,新华中学初中教学楼项目,黄山区新华乡,0.328978,科教用地,划拨,,教育业,0,黄山区新华中心学校,0.000.60,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,东黄山国际小镇基础设施工程五七路项目,谭家桥镇,1.490331,公路用地,划拨,,国家机构,0,黄山市黄山区住房和城乡建设委员会,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,东黄山国际小镇基础设施工程悠游之心公园,谭家桥镇,20.021214,公园与绿地,划拨,,国家机构,0,黄山市黄山区住房和城乡建设委员会,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
歙县,力神日用品,北岸工业园区,0.82981,工业用地,挂牌出让,50,化学原料及化学制品制造业,79.6618,黄山力神日用品有限公司,1.000.00,2018年12月28日,,,
黄山区,浦溪河（城区段）综合治理项目,甘棠镇,2.068098,公园与绿地,划拨,,水利、环境和公共设施管理业,0,黄山聚光浦溪河生态治理服务有限公司,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,东黄山国际小镇基础设施工程桐墩路西段项目,谭家桥镇,3.722708,公路用地,划拨,,国家机构,0,黄山市黄山区住房和城乡建设委员会,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,耿城镇自来水加压泵站,耿城镇金桥村,0.149517,公共设施用地,划拨,,国家机构,0,黄山区耿城镇人民政府,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
黄山区,城西污水处理厂,甘棠镇凤凰村,0.335164,公共设施用地,划拨,,其他服务业,0,黄山市黄山区污水处理厂,0.000.00,2018年12月28日,2019年9月27日,2021年9月27日,
徽州区,黄山市徽州区新安江重要支流丰乐河徽州区段水环境综合治理项目,徽州区岩寺镇,0.2304,公园与绿地,划拨,,国家机构,72.2137,黄山市徽州区国有资产投资经营有限公司,,2018年12月26日,,,
黟县,艺术写生基地,西递镇西递村,0.1141,住宿餐饮用地,拍卖出让,40,住宿业,78.9572,胡建力,0.002.08,2018年12月26日,2019年8月26日,2020年8月26日,
徽州区,文峰学校南侧绿地,徽州区岩寺镇,0.3893,公园与绿地,划拨,,国家机构,0,徽州区住房和城乡建设委员会,,2018年12月26日,,,
黟县,艺术写生基地,西递镇西递村,0.1184,住宿餐饮用地,拍卖出让,40,住宿业,78.144,江莹,1.871.87,2018年12月26日,2019年8月26日,2020年8月26日,
黟县,写生基地项目,西递镇西递村,0.1074,住宿餐饮用地,挂牌出让,40,住宿业,74.3208,庄志鹏,2.082.08,2018年12月26日,2019年8月26日,2020年8月26日,
歙县,边角地,歙国土[2018]97号,0.007054,公共设施用地,划拨,,公共设施管理业,,歙县城市建设投资开发有限公司,,2018年12月25日,,,
休宁县,万安至机场公路建设项目,休宁县万安镇,3.8014,公路用地,划拨,,道路运输业,0,休宁县建设委员会,0.000.00,2018年12月25日,2018年12月31日,2019年12月30日,
歙县,边角地,徽城镇七川村,0.234568,公园与绿地,划拨,,公共设施管理业,,歙县城市建设投资开发有限公司,,2018年12月25日,,,
休宁县,黄山休宁裕民徽派古建筑三雕文化产业有限公司,休宁县海阳镇杨村良种示范繁殖农场,0.274613,其他商服用地,挂牌出让,40,建筑装饰业,235,黄山休宁裕民徽派古建筑三雕文化产业有限公司,1,2018年12月25日,2019年5月25日,2020年5月25日,
祁门县,工业,祁门县塔坊镇南光辉村五亩丘,0.392587,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,65,黄山市祁门松祁竹木制品厂,1.000.00,2018年12月24日,2019年6月30日,2020年12月30日,
祁门县,绿色园区道路及绿化地块三,绿色园区,0.1967,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,绿色园区祁红庄园西侧边角地二,绿色园区祁红庄园西侧,0.285,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,碧水湾南侧道路,碧水湾水湖南侧,0.6852,公园与绿地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,祥和华府一期东侧道路和河流地块三,祥和华府一期,0.1957,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,碧水湾,碧水湾,4.1333,公园与绿地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,祥和华府一期东侧道路和河流地块二,祥和华府一期,0.3063,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,绿色园区祁红庄园西侧边角地一,绿色园区祁红庄园西侧,0.4245,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,祥和华府北侧道路,祥和华府北侧,0.40067,公路用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,绿色园区道路及绿化地块一,绿色园区,0.5783,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,祥和华府一期东侧道路和河流地块一,祥和华府一期,0.11093,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,碧水湾水湖用地,碧水湾水湖,0.7284,公园与绿地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,梦想城东侧边角地,梦想城东侧,0.175,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,绿色园区道路及绿化地块二,绿色园区,0.1606,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
黄山区,甘棠镇越领头地块,甘棠镇大桥村,1.133795,工业用地,挂牌出让,50,制造业,125,黄山市黄山区聚和园食品有限公司,1.000.00,2018年12月21日,2019年9月20日,2021年9月20日,
祁门县,水岸明珠西侧河流,水岸明珠西侧,0.6927,公园与绿地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
祁门县,绿色园区道路及绿化地块四,绿色园区,0.019467,街巷用地,划拨,,国家机构,,祁门县土地收购储备中心,,2018年12月21日,2019年12月30日,2020年12月30日,
黄山区,奇瑞房车A-49地块二,安徽黄山太平经济开发区,1.341528,工业用地,挂牌出让,50,制造业,129,黄山奇瑞房车制造有限公司,1.000.00,2018年12月21日,2019年9月20日,2021年9月20日,
黄山区,顺安电器A-16地块二,安徽黄山太平经济开发区,3.044685,工业用地,挂牌出让,50,制造业,293,黄山市黄山区顺安电器有限公司,1.000.00,2018年12月21日,2019年9月20日,2021年9月20日,
黄山区,鼎瑞新A-49地块三,安徽黄山太平经济开发区,2.767285,工业用地,挂牌出让,50,制造业,266,黄山鼎瑞新实业有限公司,1.000.00,2018年12月21日,2019年9月20日,2021年9月20日,
黄山区,甘棠镇农村居民安置点,甘棠镇仙源西路北侧,0.511816,经济适用住房用地,划拨,,国家机构,0,黄山区甘棠镇人民政府,1.001.10,2018年12月20日,2020年6月20日,2022年6月20日,
黄山区,翠微路公共停车场,甘棠镇玉河村,0.454197,公共设施用地,划拨,,国家机构,,黄山区甘棠镇人民政府,,2018年12月20日,,,
黄山区,黄山区谭家桥镇公园与绿地,黄山区谭家桥镇,22.857455,公园与绿地,划拨,,国家机构,,黄山市黄山区住房和城乡建设委员会,,2018年12月20日,,,
黄山区,耿城镇公共服务设施,耿城镇金城大桥南侧,0.263431,公共设施用地,划拨,,国家机构,0,黄山区耿城镇人民政府,1.101.20,2018年12月20日,,,
黄山区,仙源农村居民安置点,仙源镇龙山村,1.10649,经济适用住房用地,划拨,,国家机构,0,黄山区仙源镇人民政府,1.101.20,2018年12月20日,,,
休宁县,安徽高速通宁开发有限公司,休宁县海阳镇滨江路,2.001838,其他普通商品住房用地,挂牌出让,70,房地产业,4550.18,安徽高速通宁开发有限公司,1.001.50,2018年12月18日,2019年5月31日,2020年5月31日,
休宁县,万安至机场公路建设项目,休宁县万安镇,4,公路用地,划拨,,道路运输业,0,休宁县建设委员会,0.000.00,2018年12月17日,2019年1月28日,2019年12月30日,
休宁县,黄山市看守所项目,休宁县东临溪镇,6.7858,监教场所用地,划拨,,国家机构,1017.87,黄山市公安局,0.001.50,2018年12月17日,2019年1月22日,2019年6月24日,
黄山市本级,吴正辉,黄山经济开发区，丹霞路东侧，歙州路南侧,0.114864,其他商服用地,挂牌出让,40,工艺品及其他制造业,68.9184,吴正辉,0.350.68,2018年12月7日,2019年4月15日,2020年4月15日,
黄山市本级,吴兆光,黄山经济开发区，丹霞路东侧，歙州路南侧,0.145915,其他商服用地,挂牌出让,40,工艺品及其他制造业,87.549,吴兆光,0.350.68,2018年12月7日,2019年4月15日,2020年4月15日,
黄山市本级,胡雍,黄山经济开发区，丹霞路东侧，歙州路南侧,0.106478,其他商服用地,挂牌出让,40,工艺品及其他制造业,63.8868,胡雍,0.350.65,2018年12月6日,2019年4月14日,2020年4月14日,
黄山市本级,曹永盛（曹篁生）,黄山经济开发区，丹霞路东侧，歙州路南侧,0.204317,其他商服用地,挂牌出让,40,工艺品及其他制造业,122.5902,曹永盛（曹篁生）,0.350.63,2018年12月6日,2019年4月14日,2020年4月14日,
黄山市本级,郑尧锦,黄山经济开发区，丹霞路东侧，歙州路南侧,0.274563,其他商服用地,挂牌出让,40,工艺品及其他制造业,164.7378,郑尧锦,0.350.68,2018年12月6日,2019年4月14日,2020年4月14日,
黄山市本级,蒯正华,黄山经济开发区，丹霞路东侧，歙州路南侧,0.11942,其他商服用地,挂牌出让,40,工艺品及其他制造业,71.652,蒯正华,0.350.68,2018年12月6日,2019年4月14日,2020年4月14日,
黄山市本级,梅林佳苑-新潭镇城中村棚户区改造（一期）,黄山经济开发区,1.144141,经济适用住房用地,划拨,,房地产业,35.182,黄山市开发投资集团有限公司,1.001.75,2018年12月6日,2019年3月5日,2020年12月5日,
徽州区,岩寺镇卫生院项目,徽州区岩寺镇,0.2391,医卫慈善用地,划拨,,卫生,9.5668,岩寺镇卫生院,0.7,2018年12月6日,,,
黄山市本级,焦爱龙,黄山经济开发区，丹霞路东侧，歙州路南侧,0.117348,其他商服用地,挂牌出让,40,工艺品及其他制造业,70.4088,焦爱龙,0.350.68,2018年12月6日,2019年4月14日,2020年4月14日,
徽州区,精强项目,徽州区城北工业园祊塘片龙井三路西侧,0.0585,工业用地,协议出让,45.4,其它,8.424,黄山精强建材股份有限公司,1.000.00,2018年12月5日,,,
徽州区,年产2000吨染料搬迁升级项目,徽州区循环经济园昌盛路东侧,0.0856,工业用地,协议出让,44.3,棉、化纤纺织及印染精加工,12.3264,黄山普米特新材料有限公司,1.000.00,2018年12月5日,,,
歙县,边角地,徽城镇旸村,0.354689,公园与绿地,划拨,,公共设施管理业,,歙县城市建设投资开发有限公司,,2018年12月3日,,,
歙县,边角地,徽城镇旸村,0.298,公园与绿地,划拨,,公共设施管理业,,歙县城市建设投资开发有限公司,,2018年12月3日,,,
休宁县,边角地,休宁县齐云山镇,0.0546,公园与绿地,划拨,,国家机构,,休宁县土地收储中心,,2018年11月30日,,,
